class,cliff,zov,objA,objB,scene
並排有縫,218.96447395067332,0.0,wood_block,sponge,stack5_scene0011
同物過切,4.755663338506212,1.0,padlock,padlock,stack5_scene0011
同物過切,8.740574748654083,0.8888888888888888,orange,orange,stack5_scene0012
同物過切,4.99885951307244,1.0,phillips_screwdriver,phillips_screwdriver,stack5_scene0012
相疊on,8.683882391002818,0.375,sponge,foam_brick,stack5_scene0013
並排有縫,143.21188472288733,1.0,foam_brick,sugar_box,stack5_scene0013
同物過切,14.99999659719753,0.26666666666666666,sugar_box,sugar_box,stack5_scene0013
相疊on,18.993811400283555,0.16666666666666666,cracker_box,sugar_box,stack5_scene0014
並排有縫,128.73736964038784,1.0,cracker_box,baseball,stack5_scene0014
相疊on,16.51054430483823,0.0,cracker_box,sugar_box,stack5_scene0014
並排有縫,155.1119734708688,0.9333333333333333,cracker_box,baseball,stack5_scene0014
相疊on,17.74602484538615,0.25,cracker_box,sugar_box,stack5_scene0014
同物過切,7.49611730615396,0.9615384615384616,cracker_box,cracker_box,stack5_scene0014
同物過切,25.607199947607796,1.0,sugar_box,sugar_box,stack5_scene0014
同物過切,5.915840282352658,0.5,bleach_cleanser,bleach_cleanser,stack5_scene0015
同物過切,52.59444274925227,1.0,tennis_ball,tennis_ball,stack5_scene0015
相疊on,13.535660461013343,0.11764705882352941,wood_block,tomato_soup_can,stack5_scene0016
同物過切,3.74977144726818,1.0,fork,fork,stack5_scene0016
相疊on,4.524550407434009,0.0,tomato_soup_can,wood_block,stack5_scene0016
並排有縫,218.8789221058181,1.0,wood_block,mustard_bottle,stack5_scene0016
並排有縫,21.52580107445068,0.0,mustard_bottle,tomato_soup_can,stack5_scene0016
同物過切,22.009038517616514,1.0,tomato_soup_can,tomato_soup_can,stack5_scene0016
並排有縫,155.52671326406065,1.0,cups,padlock,stack5_scene0017
並排有縫,143.22051671563807,1.0,cups,master_chef_can,stack5_scene0017
並排有縫,97.81610228666781,0.8235294117647058,master_chef_can,sugar_box,stack5_scene0017
並排有縫,144.6614850353437,1.0,master_chef_can,sugar_box,stack5_scene0017
同物過切,4.46445697760174,1.0,padlock,padlock,stack5_scene0017
同物過切,11.325867146210689,0.17647058823529413,sugar_box,sugar_box,stack5_scene0017
並排有縫,39.24895245297971,0.0,cups,sugar_box,stack5_scene0017
並排有縫,141.4402433924564,1.0,cups,sugar_box,stack5_scene0017
同物過切,8.532112419742832,1.0,master_chef_can,master_chef_can,stack5_scene0017
相疊on,13.335761912991366,0.4,gelatin_box,tomato_soup_can,stack5_scene0018
並排有縫,130.7371412700992,0.625,tomato_soup_can,cups,stack5_scene0018
並排有縫,126.65801482953083,0.0,tomato_soup_can,cups,stack5_scene0018
相疊on,17.39528876804022,0.0,gelatin_box,tomato_soup_can,stack5_scene0018
並排有縫,205.89182677237662,1.0,cracker_box,bowl,stack5_scene0019
並排有縫,205.89182677237662,0.05263157894736842,cracker_box,bowl,stack5_scene0019
並排有縫,95.27866015760011,0.8,cracker_box,orange,stack5_scene0019
同物過切,7.0742814216309124,0.9285714285714286,cracker_box,cracker_box,stack5_scene0019
並排有縫,30.93721474837954,1.0,cracker_box,orange,stack5_scene0019
並排有縫,62.427330673645514,0.0,cracker_box,orange,stack5_scene0019
並排有縫,9.183384028380148,1.0,pear,softball,stack5_scene0020
並排有縫,137.38239423485317,1.0,softball,cups,stack5_scene0020
同物過切,7.499089993662222,0.6666666666666666,tuna_fish_can,tuna_fish_can,stack5_scene0020
相疊on,9.776886697956755,1.0,tuna_fish_can,pudding_box,stack5_scene0020
相疊on,15.24475768294259,0.1111111111111111,tuna_fish_can,pudding_box,stack5_scene0020
並排有縫,170.97220722919505,1.0,softball,pudding_box,stack5_scene0020
